"date","isin","cusip","ticker","ticker_raw","name","sector","prior_shares","today_shares","shares_delta","prior_weight","today_weight","weight_delta","price","dollar_flow","flow_type","gap_days"
"2026-01-13","-","-","USD","USD","USD CASH","Cash and/or Derivatives",6038927.0,6150225.0,111298.0,0.04266,0.04338,0.00072,100.0,11129800.0,"UNCHANGED",1
"2026-01-13","US0970232049","097023204","BA","BA","BOEING CO","Industrial",8630899.0,8627055.0,-3844.0,4.62998,4.69816,0.06818,77.21,-296795.24,"SELL",1
"2026-01-13","US9497468044","949746804","WFC-L","WFC","WELLS FARGO & COMPANY SERIES L","Financial Institutions",270950.0,270830.0,-120.0,2.35374,2.35189,-0.00185,1231.2,-147744.0,"SELL",1
"2026-01-13","US0126532003","012653200","ALB","ALB","ALBEMARLE CORP","Industrial",3452413.0,3450877.0,-1536.0,1.69104,1.7464,0.05536,71.75,-110208.0,"SELL",1
"2026-01-13","US5949728530","594972853","MSTR-A","MSTR","MICROSTRATEGY  PERP STRETCH PRF SE","Industrial",2102327.0,2101391.0,-936.0,1.48633,1.48247,-0.00386,100.02,-93618.72,"SELL",1
"2026-01-13","US1730802014","173080201","C","C","CITIGROUP CAPITAL XIII","Financial Institutions",6742499.0,6739495.0,-3004.0,1.45479,1.45601,0.00122,30.63,-92012.52,"SELL",1
"2026-01-13","US48251W5004","48251W500","KKR","KKR","KKR & CO INC","Financial Institutions",3883881.0,3882149.0,-1732.0,1.47926,1.44357,-0.03569,52.72,-91311.04,"SELL",1
"2026-01-13","US0605056821","060505682","BAC-L","BAC","BANK OF AMERICA CORP","Financial Institutions",153540.0,153472.0,-68.0,1.35902,1.35418,-0.00484,1251.0,-85068.0,"SELL",1
"2026-01-13","US03769M3043","03769M304","APO","APO","APOLLO GLOBAL MANAGEMENT INC","Financial Institutions",2157733.0,2156773.0,-960.0,1.145,1.13669,-0.00831,74.72,-71731.2,"SELL",1
"2026-01-13","US65339F6631","65339F663","NEE","NEE","NEXTERA ENERGY UNITS INC","Utility",3002113.0,3000777.0,-1336.0,1.10546,1.10885,0.00339,52.39,-69993.04,"SELL",1
"2026-01-13","US8425878423","842587842","SO-A","SO","SOUTHERN COMPANY (THE)","Utility",3010504.0,3009164.0,-1340.0,1.0558,1.0574,0.0016,49.82,-66758.8,"SELL",1
"2026-01-13","US5950173022","595017302","MCHP","MCHP","MICROCHIP TECHNOLOGY INCORPORATED","Industrial",2229055.0,2228063.0,-992.0,1.03844,1.0471,0.00866,66.63,-66096.96,"SELL",1
"2026-01-13","US48128B6487","48128B648","JPM-EE","JPM","JPMORGAN CHASE & CO","Financial Institutions",5553770.0,5551294.0,-2476.0,0.99152,0.9914,-0.00012,25.32,-62692.32,"SELL",1
"2026-01-13","US42824C2089","42824C208","HPE","HPE","HEWLETT PACKARD ENTERPRISE CONV PR","Industrial",2251512.0,2250508.0,-1004.0,0.98193,0.98685,0.00492,62.17,-62418.68,"SELL",1
"2026-01-13","US48128B6552","48128B655","JPM-DD","JPM","JPMORGAN CHASE & CO","Financial Institutions",5092210.0,5089942.0,-2268.0,0.90336,0.90542,0.00206,25.22,-57198.96,"SELL",1
"2026-01-13","US03990B3096","03990B309","ARES","ARES","ARES MANAGEMENT CORP","Financial Institutions",2251512.0,2250508.0,-1004.0,0.85261,0.83288,-0.01973,52.47,-52679.88,"SELL",1
"2026-01-13","US48128B5232","48128B523","JPM-MM","JPM","JPMORGAN CHASE AND CO DS REPSTG  T","Financial Institutions",6004068.0,6001392.0,-2676.0,0.78474,0.78394,-0.0008,18.52,-49559.52,"SELL",1
"2026-01-13","US65339F1194","65339F119","NEE","NEE","NEXTERA ENERGY UNITS INC","Utility",2251512.0,2250508.0,-1004.0,0.77944,0.7824,0.00296,49.29,-49487.16,"SELL",1
"2026-01-13","US48128B5497","48128B549","JPM-LL","JPM","JPMORGAN CHASE NON-CUMULATIVE PREF","Financial Institutions",5553769.0,5551293.0,-2476.0,0.77886,0.7784,-0.00046,19.88,-49222.88,"SELL",1
"2026-01-13","US94988U1512","94988U151","WFC-Z","WFC","WELLS FARGO & COMPANY","Financial Institutions",5441131.0,5438707.0,-2424.0,0.75153,0.75302,0.00149,19.63,-47583.12,"SELL",1
"2026-01-13","US00206R7061","00206R706","T-C","T","AT&T INC","Industrial",5253625.0,5251285.0,-2340.0,0.71153,0.71189,0.00036,19.22,-44974.8,"SELL",1
"2026-01-13","US69331C3060","69331C306","PCG-A","PCG","PG&E CORPORATION","Utility",2416672.0,2415596.0,-1076.0,0.69063,0.68782,-0.00281,40.37,-43438.12,"SELL",1
"2026-01-13","US5949728795","594972879","STRF","MSTR","MICROSTRATEGY  PERP STRIFE PRF SER","Industrial",933655.0,933255.0,-400.0,0.68792,0.6861,-0.00182,104.23,-41692.0,"SELL",1
"2026-01-13","US00206R3003","00206R300","T","T","AT&T INC","Industrial",3970216.0,3968448.0,-1768.0,0.63336,0.63455,0.00119,22.67,-40080.56,"SELL",1
"2026-01-13","US48128B5802","48128B580","JPM-JJ","JPM","JPMORGAN CHASE DRC","Financial Institutions",4503024.0,4501016.0,-2008.0,0.62228,0.62224,-4e-05,19.6,-39356.8,"SELL",1
"2026-01-13","US14040H8245","14040H824","COF-I","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",4503072.0,4501064.0,-2008.0,0.61433,0.61621,0.00188,19.41,-38975.28,"SELL",1
"2026-01-13","US38144G8042","38144G804","GS-D","GS","GOLDMAN SACHS GROUP INC","Financial Institutions",4052736.0,4050932.0,-1804.0,0.57265,0.57688,0.00423,20.19,-36422.76,"SELL",1
"2026-01-13","US1167942077","116794207","BRKR","BRKR","BRUKER CORPORATION","Industrial",207129.0,207037.0,-92.0,0.59544,0.56442,-0.03102,386.51,-35558.92,"SELL",1
"2026-01-13","US61762V8384","61762V838","MS-Q","MS","MORGAN STANLEY","Financial Institutions",3002113.0,3000777.0,-1336.0,0.55697,0.55601,-0.00096,26.27,-35096.72,"SELL",1
"2026-01-13","US5949728878","594972887","STRK","MSTR","MICROSTRATEGY INCORPORATED","Industrial",1046448.0,1046048.0,-400.0,0.63344,0.64684,0.0134,87.67,-35068.0,"SELL",1
"2026-01-13","US10950A2050","10950A205","BTSG","BTSG","BRIGHTSPRING HEALTH SERVICES UNITS","Industrial",600371.0,600103.0,-268.0,0.56176,0.55237,-0.00939,130.5,-34974.0,"SELL",1
"2026-01-13","US61762V8533","61762V853","MS-P","MS","MORGAN STANLEY","Financial Institutions",3002113.0,3000777.0,-1336.0,0.54,0.53993,-7e-05,25.51,-34081.36,"SELL",1
"2026-01-13","US61761J4067","61761J406","MS-I","MS","MORGAN STANLEY DS REPRESENTING   F","Financial Institutions",3002114.0,3000778.0,-1336.0,0.53173,0.53062,-0.00111,25.07,-33493.52,"SELL",1
"2026-01-13","US26441C5013","26441C501","DUK-A","DUK","DUKE ENERGY CORP","Utility",3002113.0,3000777.0,-1336.0,0.53131,0.52998,-0.00133,25.04,-33453.44,"SELL",1
"2026-01-13","US61762V6065","61762V606","MS-K","MS","MORGAN STANLEY","Financial Institutions",3002114.0,3000778.0,-1336.0,0.52176,0.52469,0.00293,24.79,-33119.44,"SELL",1
"2026-01-13","US5949728613","594972861","MSTR-A","MSTR","MICROSTRATEGY  PERP STRIDE SER A P","Industrial",941090.0,940670.0,-420.0,0.51362,0.52083,0.00721,78.5,-32970.0,"SELL",1
"2026-01-13","US00206R5081","00206R508","T-A","T","AT&T INC","Industrial",3602484.0,3600880.0,-1604.0,0.51946,0.52142,0.00196,20.53,-32930.12,"SELL",1
"2026-01-13","US0200028381","020002838","ALL-H","ALL","ALLSTATE CORPORATION (THE)","Financial Institutions",3452413.0,3450877.0,-1536.0,0.51929,0.51893,-0.00036,21.32,-32747.52,"SELL",1
"2026-01-13","US61762V8616","61762V861","MS-O","MS","MORGAN STANLEY","Financial Institutions",3902628.0,3900888.0,-1740.0,0.49023,0.48948,-0.00075,17.79,-30954.6,"SELL",1
"2026-01-13","US14040H7825","14040H782","COF-J","COF","CAPITAL ONE FINANCIAL CORPORATION","Financial Institutions",3752556.0,3750884.0,-1672.0,0.48569,0.48759,0.0019,18.43,-30814.96,"SELL",1
"2026-01-13","US65339K8374","65339K837","NEE-U","NEE","NEXTERA ENERGY CAPITAL HOLDINGS IN","Utility",2626050.0,2624850.0,-1200.0,0.46976,0.46784,-0.00192,25.27,-30324.0,"SELL",1
